Time (s) Run #1	Position (m) Run #1
0,000	0,40126
0,050	0,35000
0,100	0,30026
0,150	0,25379
0,200	0,21268
0,250	0,17761
0,300	0,15084
0,350	0,13181
0,400	0,12420
0,450	0,12262
0,500	0,12426
0,550	0,13811
0,600	0,16037
0,650	0,19050
0,700	0,22784
0,750	0,27118
0,800	0,31895
0,850	0,37115
0,900	0,41983
0,950	0,46982
1,000	0,51706
1,050	0,56207
1,100	0,59972
1,150	0,63073
1,200	0,65423
1,250	0,66953
1,300	0,67587
1,350	0,67882
1,400	0,66765
1,450	0,64719
1,500	0,62127
1,550	0,58787
1,600	0,54842
1,650	0,50245
1,700	0,45385
1,750	0,40384
1,800	0,35327
1,850	0,30353
1,900	0,25724
1,950	0,21596
2,000	0,18071
2,050	0,15360
2,100	0,13407
2,150	0,12315
2,200	0,12331
2,250	0,12529
2,300	0,13880
2,350	0,16037
2,400	0,19000
2,450	0,22664
2,500	0,26964
2,550	0,31676
2,600	0,36683
2,650	0,41710
2,700	0,46673
2,750	0,51380
2,800	0,55881
2,850	0,59662
2,900	0,62798
2,950	0,65155
3,000	0,66961
3,050	0,67851
3,100	0,67511
3,150	0,66658
3,200	0,64700
3,250	0,62143
3,300	0,58854
3,350	0,54963
3,400	0,50381
3,450	0,45609
3,500	0,40607
3,550	0,35603
3,600	0,30664
3,650	0,26034
3,700	0,21888
3,750	0,18399
3,800	0,15618
3,850	0,13649
3,900	0,12470
3,950	0,12451
4,000	0,12632
4,050	0,13932
4,100	0,16055
4,150	0,18949
4,200	0,22580
4,250	0,26793
4,300	0,31488
4,350	0,36479
4,400	0,41435
4,450	0,46399
4,500	0,51088
4,550	0,55589
4,600	0,59370
4,650	0,62522
4,700	0,64922
4,750	0,66536
4,800	0,67288
4,850	0,67271
4,900	0,66373
4,950	0,64664
5,000	0,62158
5,050	0,58922
5,100	0,55079
5,150	0,50623
5,200	0,45815
5,250	0,40847
5,300	0,35878
5,350	0,30957
5,400	0,26328
5,450	0,22181
5,500	0,18675
5,550	0,15859
5,600	0,13873
5,650	0,12662
5,700	0,12312
5,750	0,12701
5,800	0,14001
5,850	0,16073
5,900	0,18915
5,950	0,22477
6,000	0,26674
6,050	0,31299
6,100	0,36291
6,150	0,41196
6,200	0,46125
6,250	0,50814
6,300	0,55297
6,350	0,59077
6,400	0,62246
6,450	0,64679
6,500	0,66330
6,550	0,67537
6,600	0,67328
6,650	0,66286
6,700	0,64610
6,750	0,62174
6,800	0,58972
6,850	0,55184
6,900	0,50689
6,950	0,45986
7,000	0,41067
7,050	0,36295
7,100	0,31233
7,150	0,26621
7,200	0,22475
7,250	0,18934
7,300	0,16118
7,350	0,14079
7,400	0,12869
7,450	0,12450
7,500	0,12856
7,550	0,14070
7,600	0,16090
7,650	0,18898
7,700	0,22409
7,750	0,26537
7,800	0,31147
7,850	0,36016
7,900	0,40956
7,950	0,45868
8,000	0,50540
8,050	0,55022
8,100	0,58819
8,150	0,62005
8,200	0,64437
8,250	0,66138
8,300	0,66960
8,350	0,66973
8,400	0,66234
8,450	0,64557
8,500	0,62154
8,550	0,59022
8,600	0,55268
8,650	0,50843
8,700	0,46176
8,750	0,41273
8,800	0,36554
8,850	0,31474
8,900	0,26879
8,950	0,22733
9,000	0,19192
9,050	0,16359
9,100	0,14303
9,150	0,13058
9,200	0,12622
9,250	0,12977
9,300	0,14139
9,350	0,16125
9,400	0,18882
9,450	0,22358
9,500	0,26435
9,550	0,30992
9,600	0,35898
9,650	0,40751
9,700	0,45646
9,750	0,50300
9,800	0,54782
9,850	0,58579
9,900	0,61763
9,950	0,64232
10,000	0,65903
10,050	0,67028
10,100	0,67085
10,150	0,66111
10,200	0,64503
10,250	0,62153
10,300	0,59055
10,350	0,55353
10,400	0,50981
10,450	0,46330
10,500	0,41465
10,550	0,36619
10,600	0,31732
10,650	0,27138
10,700	0,22992
10,750	0,19451
