Time (s) Run #1	Position (m) Run #1
17,650	0,21239
17,700	0,21456
17,750	0,22256
17,800	0,23607
17,850	0,25507
17,900	0,27870
17,950	0,30647
18,000	0,33696
18,050	0,37153
18,100	0,40274
18,150	0,43573
18,200	0,46756
18,250	0,49701
18,300	0,52338
18,350	0,54676
18,400	0,56395
18,450	0,57583
18,500	0,58204
18,550	0,58258
18,600	0,57726
18,650	0,56625
18,700	0,55010
18,750	0,52728
18,800	0,50171
18,850	0,47266
18,900	0,44133
18,950	0,40838
19,000	0,37726
19,050	0,34290
19,100	0,31183
19,150	0,28368
19,200	0,25933
19,250	0,23963
19,300	0,22509
19,350	0,21624
19,400	0,21324
19,450	0,21610
19,500	0,22462
19,550	0,23898
19,600	0,25850
19,650	0,28248
19,700	0,31042
19,750	0,34128
19,800	0,37443
19,850	0,40669
19,900	0,43969
19,950	0,47100
20,000	0,50013
20,050	0,52527
20,100	0,54851
20,150	0,56483
20,200	0,57602
20,250	0,58155
20,300	0,58123
20,350	0,57522
20,400	0,56369
20,450	0,54685
20,500	0,52332
20,550	0,49758
20,600	0,46853
20,650	0,43702
20,700	0,40424
20,750	0,37312
20,800	0,33892
20,850	0,30837
20,900	0,28092
20,950	0,25725
21,000	0,23824
21,050	0,22439
21,100	0,21640
21,150	0,21410
21,200	0,21763
21,250	0,22701
21,300	0,24189
21,350	0,26193
21,400	0,28642
21,450	0,31470
21,500	0,34589
21,550	0,38012
21,600	0,41099
21,650	0,44365
21,700	0,47445
21,750	0,50284
21,800	0,52947
21,850	0,55007
21,900	0,56589
21,950	0,57622
22,000	0,58106
22,050	0,58004
22,100	0,57335
22,150	0,56094
22,200	0,54377
22,250	0,51972
22,300	0,49345
22,350	0,46422
22,400	0,43269
22,450	0,40099
22,500	0,36915
22,550	0,33512
22,600	0,30509
22,650	0,27815
22,700	0,25517
22,750	0,23685
22,800	0,22387
22,850	0,21657
22,900	0,21494
22,950	0,21934
23,000	0,22941
23,050	0,24498
23,100	0,26535
23,150	0,29037
23,200	0,31900
23,250	0,35000
23,300	0,38460
23,350	0,41512
23,400	0,44744
23,450	0,47808
23,500	0,50578
23,550	0,53190
23,600	0,55182
23,650	0,56677
23,700	0,57642
23,750	0,58039
23,800	0,57869
23,850	0,57130
23,900	0,55838
23,950	0,54050
24,000	0,51628
24,050	0,48967
24,100	0,46009
24,150	0,42835
24,200	0,39773
24,250	0,36518
24,300	0,33149
24,350	0,30198
24,400	0,27556
24,450	0,25327
24,500	0,23581
24,550	0,22351
24,600	0,21690
24,650	0,21614
24,700	0,22105
24,750	0,23181
24,800	0,24806
24,850	0,26913
24,900	0,29449
24,950	0,32329
25,000	0,35447
25,050	0,38871
25,100	0,41942
25,150	0,45140
25,200	0,48153
25,250	0,50876
25,300	0,53256
25,350	0,55339
25,400	0,56765
25,450	0,57661
25,500	0,57990
25,550	0,57734
25,600	0,56925
25,650	0,55582
25,700	0,53724
25,750	0,51250
25,800	0,48571
25,850	0,45596
25,900	0,42404
25,950	0,39362
26,000	0,35963
26,050	0,32787
26,100	0,29887
26,150	0,27296
26,200	0,25136
26,250	0,23459
26,300	0,22316
26,350	0,21741
26,400	0,21733
26,450	0,22311
26,500	0,23438
26,550	0,25115
26,600	0,27290
26,650	0,29860
26,700	0,32756
26,750	0,35964
26,800	0,39318
26,850	0,42354
26,900	0,45519
26,950	0,48480
27,000	0,51148
27,050	0,53641
27,100	0,55496
27,150	0,56836
27,200	0,57664
27,250	0,57907
27,300	0,57581
27,350	0,56704
27,400	0,55291
27,450	0,53397
27,500	0,50907
27,550	0,48158
27,600	0,45165
27,650	0,41973
27,700	0,38967
27,750	0,35530
27,800	0,32424
