Time (s) Run #3	Position (m) Run #3
6,0500	0,1716
6,0750	0,1739
6,1000	0,1754
6,1250	0,1766
6,1500	0,1772
6,1750	0,1770
6,2000	0,1762
6,2250	0,1748
6,2500	0,1729
6,2750	0,1707
6,3000	0,1683
6,3250	0,1657
6,3500	0,1634
6,3750	0,1614
6,4000	0,1598
6,4250	0,1586
6,4500	0,1581
6,4750	0,1582
6,5000	0,1591
6,5250	0,1606
6,5500	0,1623
6,5750	0,1646
6,6000	0,1670
6,6250	0,1695
6,6500	0,1718
6,6750	0,1740
6,7000	0,1754
6,7250	0,1766
6,7500	0,1770
6,7750	0,1768
6,8000	0,1758
6,8250	0,1744
6,8500	0,1726
6,8750	0,1703
6,9000	0,1679
6,9250	0,1653
6,9500	0,1631
6,9750	0,1610
7,0000	0,1596
7,0250	0,1586
7,0500	0,1581
7,0750	0,1584
7,1000	0,1592
7,1250	0,1608
7,1500	0,1627
7,1750	0,1649
7,2000	0,1675
7,2250	0,1699
7,2500	0,1721
7,2750	0,1742
7,3000	0,1758
7,3250	0,1768
7,3500	0,1772
7,3750	0,1768
7,4000	0,1758
7,4250	0,1744
7,4500	0,1724
7,4750	0,1702
7,5000	0,1674
7,5250	0,1652
7,5500	0,1629
7,5750	0,1608
7,6000	0,1593
7,6250	0,1584
7,6500	0,1581
7,6750	0,1584
7,7000	0,1594
7,7250	0,1608
7,7500	0,1628
7,7750	0,1651
7,8000	0,1675
7,8250	0,1701
7,8500	0,1723
7,8750	0,1744
7,9000	0,1758
7,9250	0,1768
7,9500	0,1772
7,9750	0,1767
8,0000	0,1758
8,0250	0,1743
8,0500	0,1722
8,0750	0,1700
8,1000	0,1674
8,1250	0,1650
8,1500	0,1627
8,1750	0,1608
8,2000	0,1595
8,2250	0,1584
8,2500	0,1582
8,2750	0,1586
8,3000	0,1596
8,3250	0,1611
8,3500	0,1630
8,3750	0,1652
8,4000	0,1678
8,4250	0,1702
8,4500	0,1725
8,4750	0,1744
8,5000	0,1758
8,5250	0,1766
8,5500	0,1770
8,5750	0,1765
8,6000	0,1755
8,6250	0,1739
8,6500	0,1719
8,6750	0,1696
8,7000	0,1671
8,7250	0,1646
8,7500	0,1624
8,7750	0,1607
8,8000	0,1593
8,8250	0,1584
8,8500	0,1582
8,8750	0,1586
8,9000	0,1598
8,9250	0,1613
8,9500	0,1634
8,9750	0,1658
9,0000	0,1682
9,0250	0,1706
9,0500	0,1728
9,0750	0,1747
9,1000	0,1761
9,1250	0,1768
9,1500	0,1770
9,1750	0,1765
9,2000	0,1753
9,2250	0,1738
9,2500	0,1717
9,2750	0,1693
9,3000	0,1669
9,3250	0,1645
9,3500	0,1622
9,3750	0,1605
9,4000	0,1589
9,4250	0,1582
9,4500	0,1581
9,4750	0,1586
9,5000	0,1598
9,5250	0,1613
9,5500	0,1635
9,5750	0,1658
9,6000	0,1682
9,6250	0,1706
9,6500	0,1730
9,6750	0,1747
9,7000	0,1761
9,7250	0,1768
9,7500	0,1770
9,7750	0,1765
9,8000	0,1753
9,8250	0,1736
9,8500	0,1715
9,8750	0,1691
9,9000	0,1669
9,9250	0,1643
9,9500	0,1622
9,9750	0,1603
10,0000	0,1591
10,0250	0,1584
10,0500	0,1582
10,0750	0,1587
10,1000	0,1601
10,1250	0,1616
10,1500	0,1637
10,1750	0,1661
10,2000	0,1685
10,2250	0,1708
10,2500	0,1730
10,2750	0,1747
10,3000	0,1761
10,3250	0,1768
10,3500	0,1768
10,3750	0,1762
10,4000	0,1750
10,4250	0,1732
10,4500	0,1712
10,4750	0,1688
10,5000	0,1664
10,5250	0,1640
10,5500	0,1619
10,5750	0,1602
10,6000	0,1589
10,6250	0,1582
10,6500	0,1582
10,6750	0,1589
10,7000	0,1603
10,7250	0,1618
10,7500	0,1640
10,7750	0,1664
10,8000	0,1689
10,8250	0,1713
10,8500	0,1733
10,8750	0,1751
10,9000	0,1763
10,9250	0,1770
10,9500	0,1768
10,9750	0,1762
11,0000	0,1750
11,0250	0,1732
