Time (s) Run #8	Position (m) Run #8
5,4000	0,2046
5,4250	0,2015
5,4500	0,1981
5,4750	0,1943
5,5000	0,1905
5,5250	0,1867
5,5500	0,1832
5,5750	0,1803
5,6000	0,1780
5,6250	0,1767
5,6500	0,1761
5,6750	0,1764
5,7000	0,1776
5,7250	0,1797
5,7500	0,1824
5,7750	0,1857
5,8000	0,1893
5,8250	0,1932
5,8500	0,1970
5,8750	0,2007
5,9000	0,2038
5,9250	0,2064
5,9500	0,2081
5,9750	0,2092
6,0000	0,2092
6,0250	0,2083
6,0500	0,2066
6,0750	0,2042
6,1000	0,2011
6,1250	0,1977
6,1500	0,1939
6,1750	0,1900
6,2000	0,1864
6,2250	0,1829
6,2500	0,1801
6,2750	0,1779
6,3000	0,1767
6,3250	0,1761
6,3500	0,1766
6,3750	0,1778
6,4000	0,1799
6,4250	0,1828
6,4500	0,1860
6,4750	0,1898
6,5000	0,1936
6,5250	0,1974
6,5500	0,2010
6,5750	0,2039
6,6000	0,2065
6,6250	0,2083
6,6500	0,2092
6,6750	0,2092
6,7000	0,2082
6,7250	0,2065
6,7500	0,2039
6,7750	0,2008
6,8000	0,1972
6,8250	0,1934
6,8500	0,1896
6,8750	0,1860
6,9000	0,1825
6,9250	0,1800
6,9500	0,1779
6,9750	0,1765
7,0000	0,1761
7,0250	0,1766
7,0500	0,1780
7,0750	0,1802
7,1000	0,1831
7,1250	0,1864
7,1500	0,1901
7,1750	0,1939
7,2000	0,1977
7,2250	0,2013
7,2500	0,2043
7,2750	0,2067
7,3000	0,2083
7,3250	0,2092
7,3500	0,2090
7,3750	0,2080
7,4000	0,2061
7,4250	0,2035
7,4500	0,2005
7,4750	0,1969
7,5000	0,1931
7,5250	0,1893
7,5500	0,1855
7,5750	0,1824
7,6000	0,1796
7,6250	0,1777
7,6500	0,1765
7,6750	0,1761
7,7000	0,1768
7,7250	0,1781
7,7500	0,1805
7,7750	0,1835
7,8000	0,1869
7,8250	0,1905
7,8500	0,1945
7,8750	0,1981
7,9000	0,2015
7,9250	0,2045
7,9500	0,2069
7,9750	0,2084
8,0000	0,2092
8,0250	0,2090
8,0500	0,2078
8,0750	0,2059
8,1000	0,2034
8,1250	0,2001
8,1500	0,1965
8,1750	0,1927
8,2000	0,1889
8,2250	0,1853
8,2500	0,1820
8,2750	0,1794
8,3000	0,1775
8,3250	0,1765
8,3500	0,1763
8,3750	0,1770
8,4000	0,1785
8,4250	0,1807
8,4500	0,1838
8,4750	0,1872
8,5000	0,1908
8,5250	0,1948
8,5500	0,1984
8,5750	0,2019
8,6000	0,2048
8,6250	0,2071
8,6500	0,2085
8,6750	0,2090
8,7000	0,2088
8,7250	0,2077
8,7500	0,2056
8,7750	0,2030
8,8000	0,1998
8,8250	0,1962
8,8500	0,1924
8,8750	0,1884
8,9000	0,1850
8,9250	0,1817
8,9500	0,1793
8,9750	0,1773
9,0000	0,1765
9,0250	0,1763
9,0500	0,1771
9,0750	0,1787
9,1000	0,1811
9,1250	0,1841
9,1500	0,1876
9,1750	0,1914
9,2000	0,1951
9,2250	0,1988
9,2500	0,2022
9,2750	0,2050
9,3000	0,2072
9,3250	0,2086
9,3500	0,2090
9,3750	0,2087
9,4000	0,2075
9,4250	0,2054
9,4500	0,2027
9,4750	0,1993
9,5000	0,1957
9,5250	0,1919
9,5500	0,1881
9,5750	0,1846
9,6000	0,1815
9,6250	0,1791
9,6500	0,1774
9,6750	0,1763
9,7000	0,1763
9,7250	0,1773
9,7500	0,1788
9,7750	0,1814
9,8000	0,1845
9,8250	0,1879
9,8500	0,1917
9,8750	0,1955
9,9000	0,1991
9,9250	0,2024
9,9500	0,2051
9,9750	0,2072
10,0000	0,2086
