Time (s) Run #2	Position (m) Run #2
0,0000	0,1859
0,0250	0,1873
0,0500	0,1880
0,0750	0,1880
0,1000	0,1873
0,1250	0,1860
0,1500	0,1843
0,1750	0,1820
0,2000	0,1796
0,2250	0,1774
0,2500	0,1751
0,2750	0,1732
0,3000	0,1718
0,3250	0,1710
0,3500	0,1710
0,3750	0,1715
0,4000	0,1727
0,4250	0,1745
0,4500	0,1766
0,4750	0,1788
0,5000	0,1814
0,5250	0,1837
0,5500	0,1856
0,5750	0,1871
0,6000	0,1880
0,6250	0,1882
0,6500	0,1877
0,6750	0,1865
0,7000	0,1849
0,7250	0,1827
0,7500	0,1805
0,7750	0,1781
0,8000	0,1757
0,8250	0,1738
0,8500	0,1720
0,8750	0,1711
0,9000	0,1708
0,9250	0,1711
0,9500	0,1721
0,9750	0,1739
1,0000	0,1757
1,0250	0,1781
1,0500	0,1806
1,0750	0,1828
1,1000	0,1849
1,1250	0,1866
1,1500	0,1876
1,1750	0,1880
1,2000	0,1878
1,2250	0,1868
1,2500	0,1853
1,2750	0,1834
1,3000	0,1812
1,3250	0,1788
1,3500	0,1763
1,3750	0,1743
1,4000	0,1725
1,4250	0,1715
1,4500	0,1711
1,4750	0,1713
1,5000	0,1720
1,5250	0,1735
1,5500	0,1754
1,5750	0,1776
1,6000	0,1800
1,6250	0,1823
1,6500	0,1845
1,6750	0,1862
1,7000	0,1875
1,7250	0,1880
1,7500	0,1878
1,7750	0,1872
1,8000	0,1856
1,8250	0,1839
1,8500	0,1817
1,8750	0,1793
1,9000	0,1769
1,9250	0,1748
1,9500	0,1729
1,9750	0,1715
2,0000	0,1710
2,0250	0,1710
2,0500	0,1716
2,0750	0,1730
2,1000	0,1747
2,1250	0,1769
2,1500	0,1793
2,1750	0,1818
2,2000	0,1840
2,2250	0,1857
2,2500	0,1873
2,2750	0,1880
2,3000	0,1880
2,3250	0,1875
2,3500	0,1863
2,3750	0,1846
2,4000	0,1824
2,4250	0,1801
2,4500	0,1777
2,4750	0,1755
2,5000	0,1736
2,5250	0,1720
2,5500	0,1711
2,5750	0,1710
2,6000	0,1715
2,6250	0,1727
2,6500	0,1742
2,6750	0,1763
2,7000	0,1787
2,7250	0,1811
2,7500	0,1833
2,7750	0,1852
2,8000	0,1868
2,8250	0,1876
2,8500	0,1880
2,8750	0,1875
2,9000	0,1865
2,9250	0,1849
2,9500	0,1829
2,9750	0,1807
3,0000	0,1782
3,0250	0,1758
3,0500	0,1739
3,0750	0,1724
3,1000	0,1713
3,1250	0,1710
3,1500	0,1713
3,1750	0,1723
3,2000	0,1739
3,2250	0,1757
3,2500	0,1781
3,2750	0,1806
3,3000	0,1828
3,3250	0,1849
3,3500	0,1864
3,3750	0,1876
3,4000	0,1882
3,4250	0,1878
3,4500	0,1870
3,4750	0,1855
3,5000	0,1836
3,5250	0,1813
3,5500	0,1788
3,5750	0,1765
3,6000	0,1744
3,6250	0,1727
3,6500	0,1715
3,6750	0,1710
3,7000	0,1711
3,7250	0,1718
3,7500	0,1733
3,7750	0,1751
3,8000	0,1773
3,8250	0,1797
3,8500	0,1821
3,8750	0,1842
3,9000	0,1859
3,9250	0,1873
3,9500	0,1878
3,9750	0,1878
4,0000	0,1872
4,0250	0,1858
4,0500	0,1841
4,0750	0,1819
4,1000	0,1796
4,1250	0,1772
4,1500	0,1750
4,1750	0,1732
4,2000	0,1718
4,2250	0,1713
4,2500	0,1711
4,2750	0,1718
4,3000	0,1730
4,3250	0,1747
4,3500	0,1769
4,3750	0,1792
4,4000	0,1816
4,4250	0,1838
4,4500	0,1856
4,4750	0,1869
4,5000	0,1878
4,5250	0,1880
4,5500	0,1873
4,5750	0,1861
4,6000	0,1846
4,6250	0,1824
4,6500	0,1801
4,6750	0,1777
4,7000	0,1755
4,7250	0,1736
4,7500	0,1720
4,7750	0,1711
4,8000	0,1710
4,8250	0,1715
4,8500	0,1725
4,8750	0,1742
4,9000	0,1763
4,9250	0,1785
4,9500	0,1809
4,9750	0,1831
5,0000	0,1852
5,0250	0,1868
5,0500	0,1878
5,0750	0,1880
5,1000	0,1877
5,1250	0,1867
5,1500	0,1851
5,1750	0,1832
5,2000	0,1810
5,2250	0,1786
5,2500	0,1762
5,2750	0,1743
5,3000	0,1725
5,3250	0,1715
5,3500	0,1711
5,3750	0,1713
5,4000	0,1721
5,4250	0,1737
5,4500	0,1756
5,4750	0,1778
5,5000	0,1802
5,5250	0,1824
5,5500	0,1845
5,5750	0,1861
5,6000	0,1873
5,6250	0,1878
5,6500	0,1877
5,6750	0,1868
5,7000	0,1855
5,7250	0,1836
5,7500	0,1813
5,7750	0,1789
5,8000	0,1767
5,8250	0,1746
5,8500	0,1729
5,8750	0,1717
5,9000	0,1711
5,9250	0,1713
5,9500	0,1720
5,9750	0,1733
6,0000	0,1751
6,0250	0,1773
6,0500	0,1797
6,0750	0,1819
6,1000	0,1842
6,1250	0,1859
6,1500	0,1873
6,1750	0,1880
6,2000	0,1878
6,2250	0,1873
6,2500	0,1860
6,2750	0,1843
6,3000	0,1820
6,3250	0,1796
6,3500	0,1774
6,3750	0,1751
6,4000	0,1732
