Time (s) Run #16	Position (m) Run #16
5,1000	0,1755
5,1250	0,1748
5,1500	0,1746
5,1750	0,1749
5,2000	0,1758
5,2250	0,1770
5,2500	0,1785
5,2750	0,1806
5,3000	0,1826
5,3250	0,1848
5,3500	0,1873
5,3750	0,1895
5,4000	0,1917
5,4250	0,1936
5,4500	0,1952
5,4750	0,1964
5,5000	0,1973
5,5250	0,1975
5,5500	0,1973
5,5750	0,1966
5,6000	0,1956
5,6250	0,1941
5,6500	0,1923
5,6750	0,1903
5,7000	0,1879
5,7250	0,1856
5,7500	0,1834
5,7750	0,1812
5,8000	0,1791
5,8250	0,1775
5,8500	0,1761
5,8750	0,1753
5,9000	0,1747
5,9250	0,1749
5,9500	0,1754
5,9750	0,1764
6,0000	0,1778
6,0250	0,1795
6,0500	0,1816
6,0750	0,1838
6,1000	0,1861
6,1250	0,1885
6,1500	0,1907
6,1750	0,1928
6,2000	0,1945
6,2250	0,1959
6,2500	0,1969
6,2750	0,1975
6,3000	0,1975
6,3250	0,1971
6,3500	0,1963
6,3750	0,1949
6,4000	0,1934
6,4250	0,1913
6,4500	0,1893
6,4750	0,1868
6,5000	0,1846
6,5250	0,1822
6,5500	0,1803
6,5750	0,1784
6,6000	0,1768
6,6250	0,1758
6,6500	0,1751
6,6750	0,1747
6,7000	0,1751
6,7250	0,1759
6,7500	0,1771
6,7750	0,1787
6,8000	0,1806
6,8250	0,1826
6,8500	0,1848
6,8750	0,1873
6,9000	0,1895
6,9250	0,1917
6,9500	0,1936
6,9750	0,1952
7,0000	0,1964
7,0250	0,1973
7,0500	0,1976
7,0750	0,1975
7,1000	0,1968
7,1250	0,1958
7,1500	0,1944
7,1750	0,1925
7,2000	0,1905
7,2250	0,1882
7,2500	0,1858
7,2750	0,1836
7,3000	0,1813
7,3250	0,1793
7,3500	0,1777
7,3750	0,1763
7,4000	0,1755
7,4250	0,1749
7,4500	0,1749
7,4750	0,1754
7,5000	0,1764
7,5250	0,1778
7,5500	0,1795
7,5750	0,1814
7,6000	0,1836
7,6250	0,1859
7,6500	0,1883
7,6750	0,1905
7,7000	0,1926
7,7250	0,1943
7,7500	0,1959
7,7750	0,1968
7,8000	0,1975
7,8250	0,1976
7,8500	0,1971
7,8750	0,1963
7,9000	0,1951
7,9250	0,1934
7,9500	0,1915
7,9750	0,1894
8,0000	0,1870
8,0250	0,1848
8,0500	0,1825
8,0750	0,1805
8,1000	0,1786
8,1250	0,1770
8,1500	0,1758
8,1750	0,1751
8,2000	0,1749
8,2250	0,1751
8,2500	0,1759
8,2750	0,1770
8,3000	0,1785
8,3250	0,1804
8,3500	0,1824
8,3750	0,1847
8,4000	0,1871
8,4250	0,1893
8,4500	0,1916
8,4750	0,1935
8,5000	0,1950
8,5250	0,1962
8,5500	0,1971
8,5750	0,1975
8,6000	0,1973
8,6250	0,1968
8,6500	0,1958
8,6750	0,1944
8,7000	0,1925
8,7250	0,1905
8,7500	0,1882
8,7750	0,1860
8,8000	0,1837
8,8250	0,1815
8,8500	0,1794
8,8750	0,1777
8,9000	0,1765
8,9250	0,1755
8,9500	0,1749
8,9750	0,1749
9,0000	0,1754
9,0250	0,1764
9,0500	0,1776
9,0750	0,1794
9,1000	0,1814
9,1250	0,1836
9,1500	0,1859
9,1750	0,1881
9,2000	0,1904
9,2250	0,1924
9,2500	0,1942
9,2750	0,1957
9,3000	0,1968
9,3250	0,1973
9,3500	0,1975
9,3750	0,1971
9,4000	0,1963
9,4250	0,1951
9,4500	0,1935
9,4750	0,1917
9,5000	0,1894
9,5250	0,1872
9,5500	0,1848
9,5750	0,1825
9,6000	0,1805
9,6250	0,1786
9,6500	0,1772
9,6750	0,1760
9,7000	0,1753
9,7250	0,1749
9,7500	0,1751
9,7750	0,1758
9,8000	0,1770
9,8250	0,1785
9,8500	0,1804
9,8750	0,1823
9,9000	0,1847
9,9250	0,1869
9,9500	0,1892
9,9750	0,1914
10,0000	0,1933
