Time (s) Run #9	Position (m) Run #9
6,9500	0,1984
6,9750	0,1968
7,0000	0,1957
7,0250	0,1952
7,0500	0,1954
7,0750	0,1961
7,1000	0,1972
7,1250	0,1990
7,1500	0,2012
7,1750	0,2036
7,2000	0,2060
7,2250	0,2086
7,2500	0,2108
7,2750	0,2127
7,3000	0,2141
7,3250	0,2150
7,3500	0,2154
7,3750	0,2150
7,4000	0,2142
7,4250	0,2126
7,4500	0,2108
7,4750	0,2085
7,5000	0,2061
7,5250	0,2037
7,5500	0,2013
7,5750	0,1990
7,6000	0,1973
7,6250	0,1961
7,6500	0,1954
7,6750	0,1952
7,7000	0,1957
7,7250	0,1967
7,7500	0,1984
7,7750	0,2003
7,8000	0,2027
7,8250	0,2051
7,8500	0,2077
7,8750	0,2100
7,9000	0,2120
7,9250	0,2136
7,9500	0,2148
7,9750	0,2153
8,0000	0,2152
8,0250	0,2145
8,0500	0,2133
8,0750	0,2114
8,1000	0,2094
8,1250	0,2070
8,1500	0,2046
8,1750	0,2022
8,2000	0,1999
8,2250	0,1980
8,2500	0,1964
8,2750	0,1956
8,3000	0,1952
8,3250	0,1955
8,3500	0,1964
8,3750	0,1978
8,4000	0,1996
8,4250	0,2019
8,4500	0,2043
8,4750	0,2067
8,5000	0,2091
8,5250	0,2113
8,5500	0,2131
8,5750	0,2145
8,6000	0,2152
8,6250	0,2154
8,6500	0,2149
8,6750	0,2138
8,7000	0,2121
8,7250	0,2102
8,7500	0,2078
8,7750	0,2054
8,8000	0,2030
8,8250	0,2006
8,8500	0,1985
8,8750	0,1970
8,9000	0,1959
8,9250	0,1952
8,9500	0,1954
8,9750	0,1961
9,0000	0,1972
9,0250	0,1990
9,0500	0,2010
9,0750	0,2034
9,1000	0,2058
9,1250	0,2082
9,1500	0,2105
9,1750	0,2124
9,2000	0,2139
9,2250	0,2148
9,2500	0,2152
9,2750	0,2150
9,3000	0,2142
9,3250	0,2128
9,3500	0,2109
9,3750	0,2087
9,4000	0,2063
9,4250	0,2039
9,4500	0,2015
9,4750	0,1994
9,5000	0,1975
9,5250	0,1963
9,5500	0,1954
9,5750	0,1952
9,6000	0,1957
9,6250	0,1967
9,6500	0,1983
9,6750	0,2002
9,7000	0,2026
9,7250	0,2050
9,7500	0,2074
9,7750	0,2098
9,8000	0,2119
9,8250	0,2134
9,8500	0,2146
9,8750	0,2152
9,9000	0,2152
9,9250	0,2145
9,9500	0,2133
9,9750	0,2116
10,0000	0,2096
10,0250	0,2071
10,0500	0,2047
10,0750	0,2023
10,1000	0,2001
10,1250	0,1982
10,1500	0,1966
10,1750	0,1957
10,2000	0,1952
10,2250	0,1955
10,2500	0,1964
10,2750	0,1978
10,3000	0,1995
10,3250	0,2017
10,3500	0,2041
10,3750	0,2065
10,4000	0,2089
10,4250	0,2110
10,4500	0,2129
10,4750	0,2143
10,5000	0,2150
10,5250	0,2152
10,5500	0,2149
