Time (s) Run #4	Position (m) Run #4
6,1750	0,1698
6,2000	0,1669
6,2250	0,1641
6,2500	0,1616
6,2750	0,1593
6,3000	0,1574
6,3250	0,1562
6,3500	0,1558
6,3750	0,1560
6,4000	0,1570
6,4250	0,1585
6,4500	0,1608
6,4750	0,1633
6,5000	0,1661
6,5250	0,1689
6,5500	0,1714
6,5750	0,1739
6,6000	0,1756
6,6250	0,1768
6,6500	0,1773
6,6750	0,1770
6,7000	0,1762
6,7250	0,1744
6,7500	0,1724
6,7750	0,1698
6,8000	0,1669
6,8250	0,1641
6,8500	0,1616
6,8750	0,1593
6,9000	0,1574
6,9250	0,1562
6,9500	0,1557
6,9750	0,1558
7,0000	0,1568
7,0250	0,1585
7,0500	0,1606
7,0750	0,1632
7,1000	0,1659
7,1250	0,1689
7,1500	0,1714
7,1750	0,1737
7,2000	0,1756
7,2250	0,1768
7,2500	0,1772
7,2750	0,1770
7,3000	0,1760
7,3250	0,1744
7,3500	0,1724
7,3750	0,1698
7,4000	0,1669
7,4250	0,1641
7,4500	0,1616
7,4750	0,1593
7,5000	0,1576
7,5250	0,1564
7,5500	0,1558
7,5750	0,1562
7,6000	0,1570
7,6250	0,1587
7,6500	0,1608
7,6750	0,1633
7,7000	0,1661
7,7250	0,1689
7,7500	0,1714
7,7750	0,1737
7,8000	0,1756
7,8250	0,1766
7,8500	0,1772
7,8750	0,1770
7,9000	0,1760
7,9250	0,1743
7,9500	0,1722
7,9750	0,1696
8,0000	0,1667
8,0250	0,1641
8,0500	0,1614
8,0750	0,1593
8,1000	0,1574
8,1250	0,1564
8,1500	0,1558
8,1750	0,1562
8,2000	0,1570
8,2250	0,1587
8,2500	0,1608
8,2750	0,1633
8,3000	0,1661
8,3250	0,1689
8,3500	0,1714
8,3750	0,1739
8,4000	0,1756
8,4250	0,1768
8,4500	0,1772
8,4750	0,1770
8,5000	0,1760
8,5250	0,1745
8,5500	0,1722
8,5750	0,1696
8,6000	0,1669
8,6250	0,1641
8,6500	0,1614
8,6750	0,1591
8,7000	0,1574
8,7250	0,1562
8,7500	0,1558
8,7750	0,1560
8,8000	0,1570
8,8250	0,1585
8,8500	0,1608
8,8750	0,1633
8,9000	0,1661
8,9250	0,1689
8,9500	0,1714
8,9750	0,1737
9,0000	0,1754
9,0250	0,1766
9,0500	0,1772
9,0750	0,1768
9,1000	0,1758
9,1250	0,1743
9,1500	0,1720
9,1750	0,1696
9,2000	0,1669
9,2250	0,1641
9,2500	0,1616
9,2750	0,1593
9,3000	0,1574
9,3250	0,1564
9,3500	0,1558
9,3750	0,1562
9,4000	0,1572
9,4250	0,1587
9,4500	0,1608
9,4750	0,1633
9,5000	0,1661
9,5250	0,1689
9,5500	0,1714
9,5750	0,1737
9,6000	0,1754
9,6250	0,1766
9,6500	0,1772
9,6750	0,1768
9,7000	0,1758
9,7250	0,1741
9,7500	0,1721
9,7750	0,1695
9,8000	0,1667
9,8250	0,1640
9,8500	0,1614
9,8750	0,1591
9,9000	0,1574
9,9250	0,1562
9,9500	0,1558
9,9750	0,1560
10,0000	0,1570
10,0250	0,1587
10,0500	0,1608
10,0750	0,1633
10,1000	0,1661
10,1250	0,1689
10,1500	0,1714
10,1750	0,1739
10,2000	0,1756
10,2250	0,1766
10,2500	0,1772
10,2750	0,1768
10,3000	0,1758
10,3250	0,1743
10,3500	0,1721
10,3750	0,1695
10,4000	0,1667
10,4250	0,1640
10,4500	0,1614
10,4750	0,1591
10,5000	0,1574
