Time (s) Run #15	Position (m) Run #15
3,1250	0,2072
3,1500	0,2039
3,1750	0,2010
3,2000	0,1984
3,2250	0,1965
3,2500	0,1951
3,2750	0,1944
3,3000	0,1943
3,3250	0,1952
3,3500	0,1967
3,3750	0,1988
3,4000	0,2015
3,4250	0,2044
3,4500	0,2077
3,4750	0,2111
3,5000	0,2144
3,5250	0,2192
3,5500	0,2218
3,5750	0,2239
3,6000	0,2253
3,6250	0,2260
3,6500	0,2259
3,6750	0,2250
3,7000	0,2237
3,7250	0,2214
3,7500	0,2189
3,7750	0,2158
3,8000	0,2106
3,8250	0,2073
3,8500	0,2041
3,8750	0,2011
3,9000	0,1985
3,9250	0,1965
3,9500	0,1951
3,9750	0,1944
4,0000	0,1943
4,0250	0,1950
4,0500	0,1965
4,0750	0,1986
4,1000	0,2013
4,1250	0,2043
4,1500	0,2075
4,1750	0,2110
4,2000	0,2142
4,2250	0,2191
4,2500	0,2217
4,2750	0,2237
4,3000	0,2253
4,3250	0,2260
4,3500	0,2260
4,3750	0,2252
4,4000	0,2238
4,4250	0,2216
4,4500	0,2190
4,4750	0,2162
4,5000	0,2108
4,5250	0,2075
4,5500	0,2042
4,5750	0,2013
4,6000	0,1985
4,6250	0,1965
4,6500	0,1951
4,6750	0,1944
4,7000	0,1943
4,7250	0,1950
4,7500	0,1965
4,7750	0,1986
4,8000	0,2012
4,8250	0,2041
4,8500	0,2074
4,8750	0,2106
4,9000	0,2138
4,9250	0,2189
4,9500	0,2215
4,9750	0,2236
5,0000	0,2251
5,0250	0,2258
5,0500	0,2259
5,0750	0,2252
5,1000	0,2238
5,1250	0,2218
5,1500	0,2192
5,1750	0,2162
5,2000	0,2110
5,2250	0,2077
5,2500	0,2044
5,2750	0,2015
5,3000	0,1989
5,3250	0,1966
5,3500	0,1952
5,3750	0,1945
5,4000	0,1943
5,4250	0,1952
5,4500	0,1966
5,4750	0,1984
5,5000	0,2010
5,5250	0,2041
5,5500	0,2072
5,5750	0,2106
5,6000	0,2138
5,6250	0,2187
5,6500	0,2213
5,6750	0,2234
5,7000	0,2250
5,7250	0,2258
5,7500	0,2259
5,7750	0,2252
5,8000	0,2238
5,8250	0,2218
5,8500	0,2193
5,8750	0,2144
5,9000	0,2111
5,9250	0,2077
5,9500	0,2046
5,9750	0,2015
6,0000	0,1989
6,0250	0,1968
6,0500	0,1952
6,0750	0,1945
6,1000	0,1945
6,1250	0,1952
6,1500	0,1964
6,1750	0,1984
6,2000	0,2010
6,2250	0,2039
6,2500	0,2072
6,2750	0,2104
6,3000	0,2137
6,3250	0,2187
6,3500	0,2213
6,3750	0,2234
6,4000	0,2250
6,4250	0,2258
6,4500	0,2259
6,4750	0,2252
6,5000	0,2238
6,5250	0,2218
6,5500	0,2194
6,5750	0,2163
6,6000	0,2113
6,6250	0,2079
6,6500	0,2046
6,6750	0,2016
6,7000	0,1991
6,7250	0,1968
6,7500	0,1952
6,7750	0,1945
6,8000	0,1943
6,8250	0,1950
6,8500	0,1964
6,8750	0,1983
6,9000	0,2008
6,9250	0,2037
6,9500	0,2070
6,9750	0,2103
7,0000	0,2135
7,0250	0,2185
7,0500	0,2211
7,0750	0,2234
7,1000	0,2248
7,1250	0,2258
7,1500	0,2258
7,1750	0,2254
7,2000	0,2240
7,2250	0,2219
7,2500	0,2195
7,2750	0,2167
7,3000	0,2115
7,3250	0,2082
7,3500	0,2049
7,3750	0,2018
7,4000	0,1992
7,4250	0,1970
7,4500	0,1954
7,4750	0,1945
7,5000	0,1945
7,5250	0,1950
7,5500	0,1962
7,5750	0,1983
7,6000	0,2007
7,6250	0,2036
7,6500	0,2068
7,6750	0,2101
7,7000	0,2133
7,7250	0,2182
7,7500	0,2210
7,7750	0,2232
7,8000	0,2248
7,8250	0,2257
7,8500	0,2259
7,8750	0,2252
7,9000	0,2240
7,9250	0,2219
7,9500	0,2195
7,9750	0,2167
8,0000	0,2116
8,0250	0,2084
8,0500	0,2051
8,0750	0,2020
8,1000	0,1994
8,1250	0,1971
8,1500	0,1956
8,1750	0,1947
8,2000	0,1945
8,2250	0,1950
8,2500	0,1964
8,2750	0,1983
8,3000	0,2007
8,3250	0,2036
8,3500	0,2067
8,3750	0,2099
8,4000	0,2132
8,4250	0,2182
8,4500	0,2208
8,4750	0,2230
8,5000	0,2246
8,5250	0,2255
8,5500	0,2257
8,5750	0,2252
8,6000	0,2240
8,6250	0,2221
8,6500	0,2196
8,6750	0,2147
8,7000	0,2116
8,7250	0,2084
8,7500	0,2051
8,7750	0,2022
8,8000	0,1994
8,8250	0,1971
8,8500	0,1956
8,8750	0,1947
8,9000	0,1945
8,9250	0,1950
8,9500	0,1962
8,9750	0,1983
9,0000	0,2007
9,0250	0,2034
9,0500	0,2067
9,0750	0,2099
9,1000	0,2132
9,1250	0,2182
9,1500	0,2208
9,1750	0,2230
9,2000	0,2246
9,2250	0,2257
9,2500	0,2258
9,2750	0,2254
9,3000	0,2242
9,3250	0,2223
9,3500	0,2198
9,3750	0,2151
9,4000	0,2118
9,4250	0,2085
9,4500	0,2053
9,4750	0,2022
9,5000	0,1996
9,5250	0,1973
9,5500	0,1958
9,5750	0,1947
9,6000	0,1945
9,6250	0,1950
9,6500	0,1962
9,6750	0,1981
9,7000	0,2005
9,7250	0,2032
9,7500	0,2063
9,7750	0,2098
9,8000	0,2128
9,8250	0,2179
9,8500	0,2206
9,8750	0,2229
9,9000	0,2244
9,9250	0,2255
9,9500	0,2258
9,9750	0,2254
10,0000	0,2242
10,0250	0,2223
10,0500	0,2199
10,0750	0,2172
10,1000	0,2120
10,1250	0,2087
10,1500	0,2056
10,1750	0,2025
10,2000	0,1997
10,2250	0,1975
10,2500	0,1959
10,2750	0,1949
10,3000	0,1945
10,3250	0,1950
10,3500	0,1962
10,3750	0,1979
10,4000	0,2003
10,4250	0,2031
10,4500	0,2063
10,4750	0,2094
10,5000	0,2126
10,5250	0,2177
10,5500	0,2204
10,5750	0,2227
