Time (s) Run #14	Position (m) Run #14
5,8250	0,1944
5,8500	0,1938
5,8750	0,1942
5,9000	0,1950
5,9250	0,1967
5,9500	0,1989
5,9750	0,2017
6,0000	0,2046
6,0250	0,2079
6,0500	0,2111
6,0750	0,2142
6,1000	0,2189
6,1250	0,2213
6,1500	0,2232
6,1750	0,2244
6,2000	0,2250
6,2250	0,2248
6,2500	0,2238
6,2750	0,2223
6,3000	0,2201
6,3250	0,2156
6,3500	0,2125
6,3750	0,2092
6,4000	0,2061
6,4250	0,2029
6,4500	0,2001
6,4750	0,1977
6,5000	0,1958
6,5250	0,1945
6,5500	0,1940
6,5750	0,1942
6,6000	0,1950
6,6250	0,1965
6,6500	0,1988
6,6750	0,2013
6,7000	0,2043
6,7250	0,2075
6,7500	0,2108
6,7750	0,2138
6,8000	0,2187
6,8250	0,2211
6,8500	0,2231
6,8750	0,2243
6,9000	0,2250
6,9250	0,2248
6,9500	0,2240
6,9750	0,2224
7,0000	0,2204
7,0250	0,2179
7,0500	0,2128
7,0750	0,2096
7,1000	0,2065
7,1250	0,2034
7,1500	0,2004
7,1750	0,1980
7,2000	0,1959
7,2250	0,1947
7,2500	0,1940
7,2750	0,1942
7,3000	0,1948
7,3250	0,1964
7,3500	0,1984
7,3750	0,2010
7,4000	0,2039
7,4250	0,2072
7,4500	0,2105
7,4750	0,2135
7,5000	0,2184
7,5250	0,2208
7,5500	0,2229
7,5750	0,2243
7,6000	0,2250
7,6250	0,2248
7,6500	0,2242
7,6750	0,2226
7,7000	0,2206
7,7250	0,2180
7,7500	0,2134
7,7750	0,2101
7,8000	0,2068
7,8250	0,2037
7,8500	0,2008
7,8750	0,1982
7,9000	0,1963
7,9250	0,1949
7,9500	0,1940
7,9750	0,1942
8,0000	0,1948
8,0250	0,1962
8,0500	0,1983
8,0750	0,2007
8,1000	0,2036
8,1250	0,2068
8,1500	0,2099
8,1750	0,2132
8,2000	0,2180
8,2250	0,2206
8,2500	0,2227
8,2750	0,2241
8,3000	0,2248
8,3250	0,2248
8,3500	0,2242
8,3750	0,2228
8,4000	0,2209
8,4250	0,2183
8,4500	0,2155
8,4750	0,2104
8,5000	0,2072
8,5250	0,2041
8,5500	0,2011
8,5750	0,1985
8,6000	0,1965
8,6250	0,1951
8,6500	0,1942
8,6750	0,1942
8,7000	0,1947
8,7250	0,1960
8,7500	0,1981
8,7750	0,2005
8,8000	0,2034
8,8250	0,2065
8,8500	0,2096
8,8750	0,2129
8,9000	0,2157
8,9250	0,2203
8,9500	0,2224
8,9750	0,2239
9,0000	0,2248
9,0250	0,2248
9,0500	0,2243
9,0750	0,2230
9,1000	0,2211
9,1250	0,2187
9,1500	0,2158
9,1750	0,2108
9,2000	0,2075
9,2250	0,2044
9,2500	0,2015
9,2750	0,1987
9,3000	0,1966
9,3250	0,1951
9,3500	0,1942
9,3750	0,1942
9,4000	0,1947
9,4250	0,1959
9,4500	0,1977
9,4750	0,2001
9,5000	0,2031
9,5250	0,2060
9,5500	0,2092
9,5750	0,2125
9,6000	0,2154
9,6250	0,2199
9,6500	0,2222
9,6750	0,2237
9,7000	0,2246
9,7250	0,2248
9,7500	0,2243
9,7750	0,2231
9,8000	0,2213
9,8250	0,2189
9,8500	0,2142
9,8750	0,2111
9,9000	0,2079
9,9250	0,2048
9,9500	0,2016
9,9750	0,1991
10,0000	0,1968
