Time (s) Run #1	Position (m) Run #1
0,0000	0,1502
0,0250	0,1500
0,0500	0,1505
0,0750	0,1515
0,1000	0,1532
0,1250	0,1551
0,1500	0,1573
0,1750	0,1596
0,2000	0,1615
0,2250	0,1630
0,2500	0,1639
0,2750	0,1644
0,3000	0,1641
0,3250	0,1633
0,3500	0,1617
0,3750	0,1598
0,4000	0,1576
0,4250	0,1554
0,4500	0,1533
0,4750	0,1516
0,5000	0,1503
0,5250	0,1498
0,5500	0,1498
0,5750	0,1506
0,6000	0,1520
0,6250	0,1537
0,6500	0,1560
0,6750	0,1582
0,7000	0,1604
0,7250	0,1623
0,7500	0,1639
0,7750	0,1648
0,8000	0,1650
0,8250	0,1645
0,8500	0,1634
0,8750	0,1615
0,9000	0,1597
0,9250	0,1574
0,9500	0,1550
0,9750	0,1529
1,0000	0,1512
1,0250	0,1502
1,0500	0,1496
1,0750	0,1498
1,1000	0,1506
1,1250	0,1522
1,1500	0,1541
1,1750	0,1563
1,2000	0,1584
1,2250	0,1606
1,2500	0,1623
1,2750	0,1636
1,3000	0,1644
1,3250	0,1644
1,3500	0,1638
1,3750	0,1626
1,4000	0,1609
1,4250	0,1588
1,4500	0,1566
1,4750	0,1545
1,5000	0,1526
1,5250	0,1512
1,5500	0,1503
1,5750	0,1501
1,6000	0,1505
1,6250	0,1515
1,6500	0,1532
1,6750	0,1551
1,7000	0,1573
1,7250	0,1596
1,7500	0,1615
1,7750	0,1632
1,8000	0,1643
1,8250	0,1646
1,8500	0,1644
1,8750	0,1636
1,9000	0,1621
1,9250	0,1602
1,9500	0,1579
1,9750	0,1557
2,0000	0,1535
2,0250	0,1517
2,0500	0,1503
2,0750	0,1496
2,1000	0,1496
2,1250	0,1503
2,1500	0,1515
2,1750	0,1534
2,2000	0,1554
2,2250	0,1579
2,2500	0,1601
2,2750	0,1620
2,3000	0,1636
2,3250	0,1644
2,3500	0,1648
2,3750	0,1644
2,4000	0,1636
2,4250	0,1619
2,4500	0,1600
2,4750	0,1578
2,5000	0,1555
2,5250	0,1535
2,5500	0,1517
2,5750	0,1505
2,6000	0,1500
2,6250	0,1501
2,6500	0,1508
2,6750	0,1524
2,7000	0,1541
2,7250	0,1561
2,7500	0,1584
2,7750	0,1604
2,8000	0,1622
2,8250	0,1636
2,8500	0,1643
2,8750	0,1643
2,9000	0,1636
2,9250	0,1626
2,9500	0,1609
2,9750	0,1588
3,0000	0,1566
3,0250	0,1545
3,0500	0,1526
3,0750	0,1510
3,1000	0,1502
3,1250	0,1500
3,1500	0,1503
3,1750	0,1513
3,2000	0,1530
3,2250	0,1549
3,2500	0,1572
3,2750	0,1594
3,3000	0,1615
3,3250	0,1632
3,3500	0,1644
3,3750	0,1648
3,4000	0,1646
3,4250	0,1639
3,4500	0,1624
3,4750	0,1607
3,5000	0,1585
3,5250	0,1562
3,5500	0,1540
3,5750	0,1521
3,6000	0,1507
3,6250	0,1498
3,6500	0,1498
3,6750	0,1503
3,7000	0,1513
3,7250	0,1530
3,7500	0,1551
3,7750	0,1573
3,8000	0,1596
3,8250	0,1615
3,8500	0,1632
3,8750	0,1639
3,9000	0,1644
3,9250	0,1641
3,9500	0,1633
3,9750	0,1617
4,0000	0,1600
4,0250	0,1578
4,0500	0,1555
4,0750	0,1536
4,1000	0,1519
4,1250	0,1507
4,1500	0,1502
4,1750	0,1503
4,2000	0,1510
4,2250	0,1524
4,2500	0,1541
4,2750	0,1563
4,3000	0,1584
4,3250	0,1604
4,3500	0,1623
4,3750	0,1637
4,4000	0,1644
4,4250	0,1644
4,4500	0,1638
4,4750	0,1627
4,5000	0,1610
4,5250	0,1590
4,5500	0,1567
4,5750	0,1545
4,6000	0,1526
4,6250	0,1510
4,6500	0,1500
4,6750	0,1498
4,7000	0,1500
4,7250	0,1510
4,7500	0,1525
4,7750	0,1544
4,8000	0,1568
4,8250	0,1589
4,8500	0,1611
4,8750	0,1629
4,9000	0,1641
4,9250	0,1648
4,9500	0,1648
4,9750	0,1641
5,0000	0,1627
5,0250	0,1609
5,0500	0,1588
5,0750	0,1566
5,1000	0,1543
5,1250	0,1526
5,1500	0,1510
5,1750	0,1502
5,2000	0,1500
5,2250	0,1505
5,2500	0,1515
5,2750	0,1530
5,3000	0,1551
5,3250	0,1572
5,3500	0,1594
5,3750	0,1613
5,4000	0,1629
5,4250	0,1637
5,4500	0,1641
5,4750	0,1638
5,5000	0,1633
5,5250	0,1617
5,5500	0,1598
5,5750	0,1578
5,6000	0,1555
5,6250	0,1536
5,6500	0,1519
5,6750	0,1507
5,7000	0,1502
5,7250	0,1501
5,7500	0,1508
5,7750	0,1522
5,8000	0,1541
5,8250	0,1561
5,8500	0,1584
5,8750	0,1604
5,9000	0,1623
5,9250	0,1637
5,9500	0,1646
5,9750	0,1648
6,0000	0,1643
6,0250	0,1631
6,0500	0,1614
6,0750	0,1595
6,1000	0,1573
6,1250	0,1548
6,1500	0,1529
6,1750	0,1512
6,2000	0,1502
6,2250	0,1498
6,2500	0,1500
6,2750	0,1508
6,3000	0,1524
6,3250	0,1541
6,3500	0,1563
6,3750	0,1585
6,4000	0,1606
6,4250	0,1623
6,4500	0,1637
6,4750	0,1644
6,5000	0,1644
6,5250	0,1639
6,5500	0,1626
6,5750	0,1610
6,6000	0,1590
6,6250	0,1567
6,6500	0,1547
6,6750	0,1528
6,7000	0,1514
6,7250	0,1505
6,7500	0,1501
6,7750	0,1507
6,8000	0,1517
6,8250	0,1532
6,8500	0,1551
6,8750	0,1572
6,9000	0,1594
6,9250	0,1613
6,9500	0,1629
6,9750	0,1637
7,0000	0,1643
7,0250	0,1639
7,0500	0,1633
7,0750	0,1617
7,1000	0,1600
7,1250	0,1578
7,1500	0,1557
7,1750	0,1536
7,2000	0,1519
7,2250	0,1505
7,2500	0,1500
7,2750	0,1500
7,3000	0,1507
7,3250	0,1518
7,3500	0,1536
7,3750	0,1558
7,4000	0,1580
7,4250	0,1603
7,4500	0,1620
7,4750	0,1636
7,5000	0,1644
7,5250	0,1648
7,5500	0,1645
7,5750	0,1634
7,6000	0,1617
7,6250	0,1598
7,6500	0,1576
7,6750	0,1554
7,7000	0,1535
7,7250	0,1517
7,7500	0,1505
7,7750	0,1500
7,8000	0,1501
7,8250	0,1508
7,8500	0,1522
7,8750	0,1541
7,9000	0,1561
7,9250	0,1582
7,9500	0,1604
7,9750	0,1622
8,0000	0,1636
8,0250	0,1639
8,0500	0,1641
8,0750	0,1636
8,1000	0,1626
8,1250	0,1609
8,1500	0,1588
8,1750	0,1567
8,2000	0,1547
8,2250	0,1528
8,2500	0,1514
8,2750	0,1505
8,3000	0,1501
8,3250	0,1507
8,3500	0,1517
8,3750	0,1532
8,4000	0,1551
8,4250	0,1572
8,4500	0,1594
8,4750	0,1613
8,5000	0,1630
8,5250	0,1641
8,5500	0,1646
8,5750	0,1644
8,6000	0,1636
8,6250	0,1622
8,6500	0,1603
8,6750	0,1581
8,7000	0,1560
8,7250	0,1538
8,7500	0,1521
8,7750	0,1507
8,8000	0,1500
8,8250	0,1498
8,8500	0,1505
8,8750	0,1515
8,9000	0,1532
8,9250	0,1553
8,9500	0,1575
8,9750	0,1598
9,0000	0,1617
9,0250	0,1632
9,0500	0,1641
9,0750	0,1646
9,1000	0,1643
9,1250	0,1634
9,1500	0,1619
9,1750	0,1600
9,2000	0,1579
9,2250	0,1557
9,2500	0,1536
9,2750	0,1521
9,3000	0,1509
9,3250	0,1503
9,3500	0,1503
9,3750	0,1510
9,4000	0,1524
9,4250	0,1541
