Time (s) Run #11	Position (m) Run #11
0,0000	0,2103
0,0250	0,2137
0,0500	0,2167
0,0750	0,2192
0,1000	0,2226
0,1250	0,2233
0,1500	0,2231
0,1750	0,2221
0,2000	0,2201
0,2250	0,2156
0,2500	0,2123
0,2750	0,2087
0,3000	0,2049
0,3250	0,2012
0,3500	0,1975
0,3750	0,1942
0,4000	0,1917
0,4250	0,1897
0,4500	0,1887
0,4750	0,1885
0,5000	0,1892
0,5250	0,1909
0,5500	0,1931
0,5750	0,1962
0,6000	0,1996
0,6250	0,2034
0,6500	0,2072
0,6750	0,2110
0,7000	0,2142
0,7250	0,2171
0,7500	0,2213
0,7750	0,2227
0,8000	0,2233
0,8250	0,2229
0,8500	0,2216
0,8750	0,2196
0,9000	0,2149
0,9250	0,2117
0,9500	0,2079
0,9750	0,2041
1,0000	0,2003
1,0250	0,1968
1,0500	0,1937
1,0750	0,1913
1,1000	0,1896
1,1250	0,1885
1,1500	0,1887
1,1750	0,1895
1,2000	0,1912
1,2250	0,1936
1,2500	0,1967
1,2750	0,2003
1,3000	0,2041
1,3250	0,2079
1,3500	0,2117
1,3750	0,2149
1,4000	0,2196
1,4250	0,2217
1,4500	0,2229
1,4750	0,2233
1,5000	0,2228
1,5250	0,2214
1,5500	0,2192
1,5750	0,2146
1,6000	0,2111
1,6250	0,2074
1,6500	0,2036
1,6750	0,1998
1,7000	0,1963
1,7250	0,1932
1,7500	0,1910
1,7750	0,1892
1,8000	0,1885
1,8250	0,1887
1,8500	0,1897
1,8750	0,1916
1,9000	0,1941
1,9250	0,1972
1,9500	0,2008
1,9750	0,2046
2,0000	0,2085
2,0250	0,2122
2,0500	0,2152
2,0750	0,2199
2,1000	0,2218
2,1250	0,2231
2,1500	0,2233
2,1750	0,2226
2,2000	0,2211
2,2250	0,2189
2,2500	0,2160
2,2750	0,2104
2,3000	0,2068
2,3250	0,2029
2,3500	0,1993
2,3750	0,1958
2,4000	0,1929
2,4250	0,1906
2,4500	0,1892
2,4750	0,1885
2,5000	0,1888
2,5250	0,1900
2,5500	0,1919
2,5750	0,1946
2,6000	0,1979
2,6250	0,2015
2,6500	0,2053
2,6750	0,2091
2,7000	0,2127
2,7250	0,2157
2,7500	0,2203
2,7750	0,2220
2,8000	0,2229
2,8250	0,2231
2,8500	0,2223
2,8750	0,2206
2,9000	0,2182
2,9250	0,2134
2,9500	0,2098
2,9750	0,2060
3,0000	0,2022
3,0250	0,1986
3,0500	0,1953
3,0750	0,1925
3,1000	0,1904
3,1250	0,1890
3,1500	0,1887
3,1750	0,1890
3,2000	0,1904
3,2250	0,1924
3,2500	0,1953
3,2750	0,1986
3,3000	0,2022
3,3250	0,2060
3,3500	0,2098
3,3750	0,2132
3,4000	0,2161
3,4250	0,2206
3,4500	0,2222
3,4750	0,2231
3,5000	0,2229
3,5250	0,2221
3,5500	0,2203
3,5750	0,2158
3,6000	0,2127
3,6250	0,2091
3,6500	0,2053
3,6750	0,2017
3,7000	0,1980
3,7250	0,1948
3,7500	0,1920
3,7750	0,1901
3,8000	0,1889
3,8250	0,1887
3,8500	0,1892
3,8750	0,1907
3,9000	0,1929
3,9250	0,1958
3,9500	0,1991
3,9750	0,2029
4,0000	0,2067
4,0250	0,2104
4,0500	0,2137
4,0750	0,2187
4,1000	0,2210
4,1250	0,2226
4,1500	0,2231
4,1750	0,2229
4,2000	0,2219
4,2250	0,2199
4,2500	0,2154
4,2750	0,2122
4,3000	0,2086
4,3250	0,2048
4,3500	0,2010
4,3750	0,1974
4,4000	0,1942
4,4250	0,1916
4,4500	0,1899
4,4750	0,1889
4,5000	0,1887
4,5250	0,1893
4,5500	0,1910
4,5750	0,1933
4,6000	0,1962
4,6250	0,1996
4,6500	0,2034
4,6750	0,2072
4,7000	0,2108
4,7250	0,2142
4,7500	0,2170
4,7750	0,2212
4,8000	0,2226
4,8250	0,2231
4,8500	0,2228
4,8750	0,2216
4,9000	0,2196
4,9250	0,2149
4,9500	0,2116
4,9750	0,2080
5,0000	0,2043
5,0250	0,2005
5,0500	0,1970
5,0750	0,1939
5,1000	0,1915
5,1250	0,1897
5,1500	0,1889
5,1750	0,1888
5,2000	0,1897
5,2250	0,1914
5,2500	0,1938
5,2750	0,1969
5,3000	0,2003
5,3250	0,2041
5,3500	0,2079
5,3750	0,2115
5,4000	0,2146
5,4250	0,2174
5,4500	0,2194
5,4750	0,2226
5,5000	0,2229
5,5250	0,2224
5,5500	0,2211
5,5750	0,2171
5,6000	0,2142
5,6250	0,2110
5,6500	0,2072
5,6750	0,2034
5,7000	0,1998
5,7250	0,1963
5,7500	0,1934
5,7750	0,1911
5,8000	0,1896
5,8250	0,1889
5,8500	0,1890
5,8750	0,1900
5,9000	0,1919
5,9250	0,1945
5,9500	0,1975
5,9750	0,2010
6,0000	0,2048
6,0250	0,2085
6,0500	0,2122
6,0750	0,2152
6,1000	0,2198
6,1250	0,2217
6,1500	0,2227
6,1750	0,2229
6,2000	0,2223
6,2250	0,2208
6,2500	0,2166
6,2750	0,2137
6,3000	0,2103
6,3250	0,2067
6,3500	0,2029
6,3750	0,1991
6,4000	0,1958
6,4250	0,1929
6,4500	0,1908
6,4750	0,1894
6,5000	0,1887
6,5250	0,1890
6,5500	0,1902
6,5750	0,1922
6,6000	0,1948
6,6250	0,1981
6,6500	0,2017
6,6750	0,2055
6,7000	0,2091
6,7250	0,2127
6,7500	0,2158
6,7750	0,2201
6,8000	0,2219
6,8250	0,2229
6,8500	0,2229
6,8750	0,2221
6,9000	0,2206
6,9250	0,2182
6,9500	0,2132
6,9750	0,2098
7,0000	0,2060
7,0250	0,2022
7,0500	0,1986
7,0750	0,1953
7,1000	0,1925
7,1250	0,1906
7,1500	0,1892
7,1750	0,1888
7,2000	0,1892
7,2250	0,1905
7,2500	0,1926
7,2750	0,1953
7,3000	0,1986
7,3250	0,2022
7,3500	0,2060
7,3750	0,2096
7,4000	0,2130
7,4250	0,2161
7,4500	0,2203
7,4750	0,2220
7,5000	0,2227
7,5250	0,2228
7,5500	0,2218
7,5750	0,2201
7,6000	0,2175
7,6250	0,2125
7,6500	0,2091
7,6750	0,2055
7,7000	0,2017
7,7250	0,1980
7,7500	0,1949
7,7750	0,1923
7,8000	0,1904
7,8250	0,1892
7,8500	0,1888
7,8750	0,1895
7,9000	0,1909
7,9250	0,1931
7,9500	0,1960
7,9750	0,1993
8,0000	0,2029
8,0250	0,2067
8,0500	0,2103
8,0750	0,2137
8,1000	0,2167
8,1250	0,2189
8,1500	0,2222
8,1750	0,2227
8,2000	0,2226
8,2250	0,2214
8,2500	0,2196
8,2750	0,2151
8,3000	0,2118
8,3250	0,2084
8,3500	0,2046
8,3750	0,2010
8,4000	0,1975
8,4250	0,1944
8,4500	0,1918
8,4750	0,1901
8,5000	0,1890
8,5250	0,1890
8,5500	0,1897
8,5750	0,1912
8,6000	0,1936
8,6250	0,1965
8,6500	0,2000
8,6750	0,2036
8,7000	0,2073
8,7250	0,2110
8,7500	0,2142
8,7750	0,2189
8,8000	0,2210
8,8250	0,2224
8,8500	0,2229
8,8750	0,2224
8,9000	0,2212
